Et_4A_035145.mRNA1,,,,evm.model.Smar18g01654,,,,
Et_4A_035480.mRNA1,.,evm.model.Smar04g00640,.,evm.model.Smar43g00087,Chr07G026860.1,Chr12G031290.1,Chr04G027910.1,Chr01G006120.1
Et_4A_033720.mRNA1,evm.model.Smar19g00537,evm.model.Smar04g00639,.,evm.model.Smar43g00086,Chr07G026870.1,Chr12G031300.1,Chr04G027920.1,Chr01G006100.1
Et_4A_033721.mRNA1,evm.model.Smar19g00536,evm.model.Smar04g00637,evm.model.Smar22g01029,evm.model.Smar43g00085,Chr07G026890.1,Chr12G031320.1,Chr04G027940.1,Chr01G006080.1
Et_4A_032246.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033722.mRNA1,evm.model.Smar19g00535,evm.model.Smar04g00636,.,.,.,Chr12G031330.1,Chr04G027950.1,Chr01G006050.1
Et_4A_033714.mRNA1,.,evm.model.Smar04g00635,evm.model.Smar22g01033,.,.,.,.,.
Et_4A_033717.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033716.mRNA1,.,.,.,evm.model.Smar43g00081,.,Chr12G031340.1,.,Chr01G006040.1
Et_4A_033715.mRNA1,.,.,.,.,.,.,Chr04G027970.1,.
Et_4A_033718.mRNA1,.,.,.,.,.,.,Chr04G027990.1,.
Et_4A_033719.mRNA1,.,evm.model.Smar04g00634,evm.model.Smar22g01034,evm.model.Smar43g00079,Chr07G026900.1,Chr12G031370.1,Chr04G028000.1,Chr01G006010.1
Et_4A_033723.mRNA1,evm.model.Smar19g00531,.,evm.model.Smar22g01035,.,Chr07G026910.1,Chr12G031380.1,Chr04G028010.1,Chr01G006000.1
Et_4A_035479.mRNA1,.,evm.model.Smar04g00633,evm.model.Smar22g01036,evm.model.Smar43g00077,.,Chr12G031390.1,Chr04G028020.1,Chr01G005990.1
Et_4A_033724.mRNA1,.,evm.model.Smar04g00632,evm.model.Smar22g01037,.,Chr07G026920.1,.,Chr04G028030.1,Chr01G005980.1
Et_4A_033728.mRNA1,.,evm.model.Smar04g00631,.,evm.model.Smar43g00075,.,.,.,Chr01G005960.1
Et_4A_033729.mRNA1,evm.model.Smar19g00529,.,evm.model.Smar22g01038,.,Chr07G026930.1,.,Chr04G028040.1,Chr01G005950.1
Et_4A_033725.mRNA1,.,evm.model.Smar04g00630,evm.model.Smar22g01039,evm.model.Smar43g00069,Chr07G026940.1,Chr12G031400.1,Chr04G028050.1,Chr01G005940.1
Et_4A_035483.mRNA1,.,evm.model.Smar04g00629,.,evm.model.Smar43g00068,.,Chr12G031410.1,Chr04G028060.1,Chr01G005930.1
Et_4A_033730.mRNA1,evm.model.Smar19g00524,.,evm.model.Smar22g01040,.,Chr07G026950.1,.,Chr04G028070.1,.
Et_4A_031880.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033726.mRNA1,.,.,evm.model.Smar22g01043,evm.model.Smar43g00067,Chr07G026970.1,Chr12G031420.1,.,.
Et_4A_033731.mRNA1,.,evm.model.Smar04g00628,evm.model.Smar22g01045,.,Chr07G026980.1,Chr12G031430.1,Chr04G028130.1,Chr01G005920.1
Et_4A_033732.mRNA1,.,.,evm.model.Smar22g01046,evm.model.Smar43g00066,Chr07G026990.1,.,.,.
Et_4A_032247.mRNA1,.,.,.,evm.model.Smar43g00065,.,.,.,Chr01G005910.1
Et_4A_033727.mRNA1,.,.,.,.,.,.,.,.
Et_4A_031881.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035481.mRNA1,.,evm.model.Smar04g00627,.,evm.model.Smar43g00064,Chr07G027000.1,Chr12G031440.1,.,Chr01G005900.1
Et_4A_033733.mRNA1,evm.model.Smar19g00522,.,evm.model.Smar22g01048,evm.model.Smar43g00063,Chr07G027010.1,Chr12G031450.1,Chr04G028140.1,Chr01G005890.1
Et_4A_031882.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033734.mRNA1,.,.,evm.model.Smar22g01049,.,Chr07G027020.1,.,Chr04G028150.1,.
Et_4A_032248.mRNA1,.,.,evm.model.Smar22g01050,.,Chr07G027030.1,Chr12G031460.1,Chr04G028160.1,.
Et_4A_031883.mRNA1,.,evm.model.Smar04g00623,.,evm.model.Smar43g00059,.,Chr12G031470.1,.,Chr01G005870.1
Et_4A_033735.mRNA1,evm.model.Smar19g00520,evm.model.Smar04g00622,.,evm.model.Smar43g00058,Chr07G027040.1,Chr12G031480.1,Chr04G028180.1,.
Et_4A_035482.mRNA1,evm.model.Smar19g00518,evm.model.Smar04g00621,evm.model.Smar22g01054,.,Chr07G027050.1,Chr12G031500.1,.,Chr01G005860.1
Et_4A_033742.mRNA1,.,evm.model.Smar04g00620,evm.model.Smar22g01055,evm.model.Smar43g00055,Chr07G027060.1,Chr12G031510.1,Chr04G028190.1,Chr01G005850.1
Et_4A_033743.mRNA1,.,.,.,evm.model.Smar43g00054,Chr07G027070.1,Chr12G031520.1,Chr04G028200.1,Chr01G005840.1
Et_4A_033744.mRNA1,.,.,.,.,.,Chr12G031530.1,.,Chr01G005830.1
Et_4A_033736.mRNA1,.,evm.model.Smar04g00619,.,evm.model.Smar43g00053,.,Chr12G031540.1,.,Chr01G005820.1
Et_4A_033745.mRNA1,.,evm.model.Smar04g00618,.,evm.model.Smar43g00052,.,Chr12G031550.1,.,Chr01G005800.1
Et_4A_033737.mRNA1,.,.,.,.,.,Chr12G031560.1,Chr04G028220.1,Chr01G005790.1
Et_4A_033746.mRNA1,.,.,evm.model.Smar22g01057,evm.model.Smar43g00051,Chr07G027090.1,.,Chr04G028230.1,Chr01G005780.1
Et_4A_033738.mRNA1,.,.,.,.,Chr07G027100.1,Chr12G031570.1,Chr04G028240.1,Chr01G005770.1
Et_4A_033739.mRNA1,evm.model.Smar19g00514,evm.model.Smar04g00615,evm.model.Smar22g01059,evm.model.Smar43g00050,Chr07G027110.1,Chr12G031580.1,Chr04G028250.1,Chr01G005760.1
Et_4A_032249.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033740.mRNA1,evm.model.Smar19g00512,evm.model.Smar04g00614,evm.model.Smar22g01062,evm.model.Smar43g00048,Chr07G027120.1,Chr12G031590.1,Chr04G028260.1,Chr01G005750.1
Et_4A_033741.mRNA1,.,evm.model.Smar04g00613,.,evm.model.Smar43g00047,.,Chr12G031600.1,.,Chr01G005740.1
Et_4A_032250.mRNA1,.,.,.,.,.,.,.,.
Et_4A_032251.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033747.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033748.mRNA1,.,evm.model.Smar04g00612,.,evm.model.Smar43g00046,.,.,.,Chr01G005730.1
Et_4A_031888.mRNA1,evm.model.Smar19g00511,evm.model.Smar04g00611,evm.model.Smar22g01063,evm.model.Smar43g00045,Chr07G027130.1,Chr12G031610.1,Chr04G028270.1,Chr01G005720.1
Et_4A_032254.mRNA1,evm.model.Smar19g00510,evm.model.Smar04g00610,evm.model.Smar22g01064,evm.model.Smar43g00044,Chr07G027140.1,Chr12G031620.1,.,Chr01G005710.1
Et_4A_033749.mRNA1,.,.,.,evm.model.Smar43g00043,.,Chr12G031630.1,.,Chr01G005700.1
Et_4A_031886.mRNA1,.,.,.,.,.,.,.,.
Et_4A_031884.mRNA1,evm.model.Smar19g00509,evm.model.Smar04g00607,evm.model.Smar22g01065,evm.model.Smar60g00538,Chr07G027150.1,Chr12G038020.1,.,Chr01G005690.1
Et_4A_031887.mRNA1,.,.,.,.,.,.,.,.
Et_4A_032252.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035484.mRNA1,evm.model.Smar19g00508,evm.model.Smar04g00026,evm.model.Smar22g01068,evm.model.Smar60g00537,Chr07G027170.1,Chr12G038010.1,Chr04G028280.1,Chr01G005680.1
Et_4A_033750.mRNA1,.,.,.,.,.,.,.,.
Et_4A_031885.mRNA1,.,.,.,.,.,.,.,.
Et_4A_032253.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033754.mRNA1,.,evm.model.Smar04g00027,.,evm.model.Smar43g00041,.,Chr12G031650.1,.,Chr01G005670.1
Et_4A_035485.mRNA1,.,.,evm.model.Smar22g01069,.,Chr07G027190.1,.,Chr04G028290.1,.
Et_4A_033751.mRNA1,evm.model.Smar19g00504,.,evm.model.Smar22g01070,evm.model.Smar60g00536,Chr07G027200.1,.,Chr04G028310.1,Chr01G005660.1
Et_4A_033752.mRNA1,evm.model.Smar19g00503,evm.model.Smar04g00028,evm.model.Smar22g01071,evm.model.Smar60g00535,Chr07G027210.1,Chr12G037990.1,.,Chr01G005650.1
Et_4A_033753.mRNA1,evm.model.Smar19g00500,.,.,evm.model.Smar60g00533,Chr07G027240.1,Chr12G037980.1,.,Chr01G005640.1
Et_4A_033755.mRNA1,.,.,.,.,.,.,.,.
Et_4A_032255.mRNA1,evm.model.Smar19g00497,.,.,.,Chr07G027250.1,.,Chr04G028320.1,Chr01G005630.1
Et_4A_033760.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033761.mRNA1,.,evm.model.Smar04g00030,.,evm.model.Smar60g00529,Chr07G027270.1,.,Chr04G028330.1,Chr01G005620.1
Et_4A_035487.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033757.mRNA1,.,evm.model.Smar04g00031,.,.,.,.,.,Chr01G005610.1
Et_4A_033756.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033762.mRNA1,evm.model.Smar19g00496,.,.,.,Chr07G027290.1,.,Chr04G028340.1,Chr01G005600.1
Et_4A_033758.mRNA1,evm.model.Smar19g00494,evm.model.Smar04g00032,.,evm.model.Smar60g00526,Chr07G027300.1,Chr12G037940.1,Chr04G028350.1,Chr01G005590.1
Et_4A_033763.mRNA1,evm.model.Smar19g00493,evm.model.Smar04g00034,.,evm.model.Smar60g00525,Chr07G027310.1,Chr12G037930.1,Chr04G028360.1,Chr01G005580.1
Et_4A_033759.mRNA1,evm.model.Smar19g00490,evm.model.Smar04g00035,.,evm.model.Smar60g00524,Chr07G027320.1,Chr12G037920.1,Chr04G028370.1,Chr01G005570.1
Et_4A_035486.mRNA1,evm.model.Smar19g00489,.,evm.model.Smar22g01074,evm.model.Smar60g00523,Chr07G027330.1,Chr12G037910.1,Chr04G028380.1,Chr01G005560.1
Et_4A_033764.mRNA1,evm.model.Smar19g00488,.,evm.model.Smar22g01075,evm.model.Smar60g00522,Chr07G027340.1,Chr12G037900.1,Chr04G028390.1,Chr01G005550.1
Et_4A_033765.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033769.mRNA1,evm.model.Smar19g00487,evm.model.Smar04g00036,evm.model.Smar22g01076,.,Chr07G027350.1,Chr12G037890.1,Chr04G028400.1,Chr01G005540.1
Et_4A_035489.mRNA1,evm.model.Smar19g00486,evm.model.Smar04g00038,evm.model.Smar22g01077,evm.model.Smar60g00521,Chr07G027360.1,Chr12G037880.1,Chr04G028410.1,Chr01G005530.1
Et_4A_035490.mRNA1,evm.model.Smar19g00485,evm.model.Smar04g00039,.,evm.model.Smar60g00519,Chr07G027370.1,Chr12G037870.1,Chr04G028420.1,Chr01G005510.1
Et_4A_035488.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033770.mRNA1,evm.model.Smar19g00484,.,evm.model.Smar22g01079,.,Chr07G027380.1,.,Chr04G028430.1,.
Et_4A_033766.mRNA1,.,.,.,.,.,Chr12G037860.1,.,Chr01G005500.1
Et_4A_032256.mRNA1,.,evm.model.Smar04g00041,.,.,.,Chr12G037850.1,.,Chr01G005480.1
Et_4A_033768.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033767.mRNA1,.,.,.,.,.,.,.,.
Et_4A_032257.mRNA1,.,evm.model.Smar04g00042,.,.,.,Chr12G037840.1,.,Chr01G005470.1
Et_4A_033771.mRNA1,.,evm.model.Smar04g00043,.,.,.,Chr12G037830.1,.,Chr01G005460.1
Et_4A_033772.mRNA1,.,.,.,.,.,.,.,.
Et_4A_032260.mRNA1,.,.,.,.,.,.,.,.
Et_4A_032259.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033773.mRNA1,.,evm.model.Smar04g00044,.,.,.,Chr12G037820.1,.,Chr01G005450.1
Et_4A_035491.mRNA1,.,evm.model.Smar04g00045,.,.,.,.,.,Chr01G005440.1
Et_4A_035492.mRNA1,.,evm.model.Smar04g00046,.,evm.model.Smar60g00517,.,Chr12G037810.1,.,Chr01G005430.1
Et_4A_033777.mRNA1,.,.,.,.,.,Chr12G037800.1,.,Chr01G005420.1
Et_4A_033774.mRNA1,.,evm.model.Smar04g00047,evm.model.Smar22g01080,evm.model.Smar60g00515,Chr07G027400.1,Chr12G037790.1,.,.
Et_4A_031889.mRNA1,.,evm.model.Smar04g00048,evm.model.Smar22g01081,.,Chr07G027410.1,Chr12G037780.1,Chr04G028440.1,Chr01G005410.1
Et_4A_033778.mRNA1,evm.model.Smar19g00483,.,evm.model.Smar22g01082,.,Chr07G027420.1,Chr12G037770.1,Chr04G028450.1,Chr01G005400.1
Et_4A_032258.mRNA1,evm.model.Smar19g00482,.,evm.model.Smar22g01083,.,Chr07G027430.1,Chr12G037760.1,Chr04G028460.1,Chr01G005360.1
Et_4A_035493.mRNA1,evm.model.Smar19g00481,.,evm.model.Smar22g01084,.,Chr07G027440.1,.,Chr04G028470.1,Chr01G005350.1
Et_4A_033779.mRNA1,.,evm.model.Smar04g00050,.,.,.,Chr12G037750.1,.,Chr01G005340.1
Et_4A_033775.mRNA1,evm.model.Smar19g00480,evm.model.Smar04g00052,evm.model.Smar22g01085,evm.model.Smar60g00511,Chr07G027450.1,Chr12G037740.1,Chr04G028490.1,.
Et_4A_033776.mRNA1,.,.,.,.,.,.,.,.
Et_4A_031890.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035494.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035495.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033790.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033780.mRNA1,evm.model.Smar19g00478,.,evm.model.Smar22g01087,evm.model.Smar60g00510,Chr07G027480.1,Chr12G037730.1,Chr04G028510.1,Chr01G005330.1
Et_4A_032261.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033781.mRNA1,.,.,.,evm.model.Smar60g00507,.,Chr12G037710.1,.,Chr01G005310.1
Et_4A_035497.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033782.mRNA1,.,.,.,.,.,Chr12G037700.1,.,Chr01G005300.1
Et_4A_033783.mRNA1,.,evm.model.Smar04g00057,.,evm.model.Smar60g00505,Chr07G027500.1,Chr12G037690.1,Chr04G028530.1,Chr01G005280.1
Et_4A_033791.mRNA1,evm.model.Smar19g00475,.,evm.model.Smar22g01089,.,Chr07G027510.1,.,Chr04G028540.1,.
Et_4A_033784.mRNA1,evm.model.Smar19g00472,.,.,evm.model.Smar60g00503,Chr07G027520.1,Chr12G037680.1,Chr04G028550.1,Chr01G005260.1
Et_4A_032262.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033785.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035496.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033786.mRNA1,evm.model.Smar19g00471,.,.,.,.,.,.,.
Et_4A_033792.mRNA1,.,.,.,.,Chr07G027530.1,Chr12G037670.1,Chr04G028560.1,Chr01G005250.1
Et_4A_033793.mRNA1,.,.,.,evm.model.Smar60g00501,.,Chr12G037660.1,.,Chr01G005240.1
Et_4A_033787.mRNA1,.,.,evm.model.Smar22g01090,.,Chr07G027540.1,Chr12G037650.1,Chr04G028570.1,Chr01G005230.1
Et_4A_033788.mRNA1,.,evm.model.Smar04g00065,.,evm.model.Smar60g00500,.,.,.,Chr01G005220.1
Et_4A_033794.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033789.mRNA1,.,evm.model.Smar04g00066,.,evm.model.Smar60g00499,.,.,.,Chr01G005210.1
Et_4A_035505.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035506.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033806.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033807.mRNA1,evm.model.Smar19g00470,evm.model.Smar04g00067,evm.model.Smar22g01092,.,Chr07G027550.1,.,Chr04G028580.1,Chr01G005200.1
Et_4A_033808.mRNA1,.,evm.model.Smar04g00068,.,evm.model.Smar60g00498,.,Chr12G037640.1,.,Chr01G005190.1
Et_4A_033809.mRNA1,.,.,.,evm.model.Smar60g00497,Chr07G027560.1,Chr12G037630.1,Chr04G028590.1,Chr01G005180.1
Et_4A_035507.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035508.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033810.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033813.mRNA1,.,evm.model.Smar04g00070,evm.model.Smar22g01094,.,Chr07G027570.1,Chr12G037620.1,Chr04G028610.1,Chr01G005170.1
Et_4A_033811.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035509.mRNA1,.,evm.model.Smar04g00071,.,evm.model.Smar60g00495,.,Chr12G037610.1,.,Chr01G005160.1
Et_4A_033812.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033814.mRNA1,.,.,.,.,.,.,.,.
Et_4A_032264.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033815.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033816.mRNA1,evm.model.Smar19g00466,evm.model.Smar04g00072,evm.model.Smar22g01097,evm.model.Smar60g00494,Chr07G027580.1,.,Chr04G028620.1,Chr01G005150.1
Et_4A_035510.mRNA1,.,.,.,.,Chr07G027590.1,.,.,Chr01G005140.1
Et_4A_033817.mRNA1,evm.model.Smar19g00463,evm.model.Smar04g00073,evm.model.Smar22g01099,evm.model.Smar60g00493,.,Chr12G037600.1,Chr04G028630.1,Chr01G005130.1
Et_4A_033818.mRNA1,.,evm.model.Smar04g00075,.,evm.model.Smar60g00492,Chr07G027600.1,Chr12G037590.1,Chr04G028640.1,Chr01G005120.1
Et_4A_035511.mRNA1,evm.model.Smar19g00461,.,.,.,Chr07G027610.1,.,Chr04G028650.1,.
Et_4A_033824.mRNA1,evm.model.Smar19g00460,.,.,evm.model.Smar60g00490,Chr07G027620.1,Chr12G037570.1,Chr04G028660.1,Chr01G005100.1
Et_4A_033825.mRNA1,.,.,.,evm.model.Smar60g00489,Chr07G027630.1,Chr12G037560.1,Chr04G028670.1,Chr01G005090.1
Et_4A_033826.mRNA1,evm.model.Smar19g00455,evm.model.Smar04g00078,.,evm.model.Smar60g00488,Chr07G027640.1,Chr12G037550.1,Chr04G028680.1,.
Et_4A_033819.mRNA1,.,.,.,.,Chr07G027650.1,Chr12G037540.1,.,.
Et_4A_033820.mRNA1,.,.,evm.model.Smar22g01100,evm.model.Smar60g00487,.,Chr12G037530.1,Chr04G028690.1,Chr01G005080.1
Et_4A_033827.mRNA1,evm.model.Smar19g00454,evm.model.Smar04g00079,evm.model.Smar22g01101,evm.model.Smar60g00486,Chr07G027660.1,Chr12G037520.1,Chr04G028700.1,Chr01G005070.1
Et_4A_033828.mRNA1,evm.model.Smar19g00453,evm.model.Smar04g00080,evm.model.Smar22g01103,.,Chr07G027670.1,Chr12G037500.1,Chr04G028710.1,Chr01G005060.1
Et_4A_033821.mRNA1,.,.,.,.,Chr07G027690.1,Chr12G037490.1,Chr04G028720.1,Chr01G005050.1
Et_4A_033829.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035513.mRNA1,.,.,.,.,.,.,.,.
Et_4A_031891.mRNA1,evm.model.Smar19g00445,evm.model.Smar04g00081,evm.model.Smar22g01106,.,Chr07G027710.1,.,Chr04G028740.1,.
Et_4A_035512.mRNA1,evm.model.Smar19g00444,evm.model.Smar04g00082,evm.model.Smar22g01107,evm.model.Smar60g00485,Chr07G027720.1,Chr12G037450.1,Chr04G028750.1,Chr01G005020.1
Et_4A_033822.mRNA1,evm.model.Smar19g00442,.,.,.,Chr07G027730.1,.,.,Chr01G005010.1
Et_4A_033830.mRNA1,evm.model.Smar19g00440,evm.model.Smar04g00085,evm.model.Smar22g01109,.,Chr07G027740.1,Chr12G037440.1,Chr04G028760.1,Chr01G005000.1
Et_4A_033823.mRNA1,evm.model.Smar19g00438,evm.model.Smar04g00086,evm.model.Smar22g01111,.,Chr07G027760.1,Chr12G037430.1,.,Chr01G004990.1
Et_4A_033831.mRNA1,evm.model.Smar19g00437,evm.model.Smar04g00089,.,evm.model.Smar60g00479,Chr07G027770.1,Chr12G037420.1,Chr04G028770.1,Chr01G004970.1
Et_4A_033838.mRNA1,evm.model.Smar19g00436,.,.,.,Chr07G027780.1,Chr12G037410.1,Chr04G028780.1,.
Et_4A_031892.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033839.mRNA1,evm.model.Smar19g00435,.,.,.,Chr07G027790.1,Chr12G037400.1,Chr04G028790.1,.
Et_4A_033832.mRNA1,evm.model.Smar19g00434,evm.model.Smar04g00091,evm.model.Smar22g01113,evm.model.Smar60g00477,Chr07G027800.1,.,Chr04G028800.1,.
Et_4A_033840.mRNA1,.,evm.model.Smar04g00092,evm.model.Smar22g01114,.,Chr07G027810.1,Chr12G037390.1,Chr04G028810.1,Chr01G004960.1
Et_4A_033833.mRNA1,.,evm.model.Smar04g00094,evm.model.Smar22g01115,.,Chr07G027820.1,.,Chr04G028820.1,Chr01G004920.1
Et_4A_033834.mRNA1,.,.,.,.,Chr07G027830.1,.,Chr04G028830.1,.
Et_4A_032266.mRNA1,.,.,.,.,.,.,.,.
Et_4A_031893.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035514.mRNA1,.,.,.,evm.model.Smar60g00476,Chr07G027840.1,Chr12G037380.1,Chr04G028840.1,.
Et_4A_033835.mRNA1,.,.,.,.,Chr07G027850.1,Chr12G037370.1,Chr04G028850.1,.
Et_4A_033836.mRNA1,evm.model.Smar19g00430,.,evm.model.Smar22g01117,.,Chr07G027860.1,.,Chr04G028860.1,.
Et_4A_035515.mRNA1,evm.model.Smar19g00429,evm.model.Smar04g00095,evm.model.Smar22g01118,evm.model.Smar60g00474,Chr07G027870.1,Chr12G037360.1,Chr04G028870.1,Chr01G004910.1
Et_4A_033837.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033841.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035516.mRNA1,.,.,.,.,.,.,.,.
Et_4A_032265.mRNA1,evm.model.Smar19g00427,evm.model.Smar04g00096,evm.model.Smar22g01120,evm.model.Smar60g00473,.,Chr12G037340.1,Chr04G028890.1,Chr01G004890.1
Et_4A_033846.mRNA1,evm.model.Smar19g00426,evm.model.Smar04g00097,evm.model.Smar22g01121,evm.model.Smar60g00472,Chr07G027890.1,Chr12G037330.1,Chr04G028900.1,Chr01G004880.1
Et_4A_033847.mRNA1,evm.model.Smar19g00425,evm.model.Smar04g00098,.,.,Chr07G027900.1,Chr12G037320.1,Chr04G028910.1,Chr01G004870.1
Et_4A_033848.mRNA1,evm.model.Smar19g00424,.,.,evm.model.Smar60g00469,Chr07G027910.1,Chr12G037310.1,Chr04G028920.1,Chr01G004860.1
Et_4A_033842.mRNA1,.,.,evm.model.Smar22g01122,.,Chr07G027920.1,Chr12G037300.1,Chr04G028930.1,Chr01G004850.1
Et_4A_033843.mRNA1,evm.model.Smar19g00422,evm.model.Smar04g00100,evm.model.Smar22g01123,evm.model.Smar60g00466,Chr07G027930.1,Chr12G037290.1,Chr04G028940.1,Chr01G004840.1
Et_4A_031894.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035517.mRNA1,.,evm.model.Smar04g00102,.,evm.model.Smar60g00463,.,.,.,Chr01G004830.1
Et_4A_033844.mRNA1,.,evm.model.Smar04g00103,.,evm.model.Smar60g00462,Chr07G027940.1,Chr12G037280.1,Chr04G028950.1,Chr01G004820.1
Et_4A_033845.mRNA1,.,.,.,.,.,.,.,.
Et_4A_032267.mRNA1,evm.model.Smar19g00421,evm.model.Smar04g00105,evm.model.Smar22g01125,evm.model.Smar60g00460,Chr07G027950.1,Chr12G037260.1,Chr04G028960.1,Chr01G004810.1
Et_4A_033849.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033850.mRNA1,.,.,evm.model.Smar22g01126,.,Chr07G027960.1,Chr12G037240.1,Chr04G028970.1,Chr01G004790.1
Et_4A_033861.mRNA1,.,evm.model.Smar04g00106,evm.model.Smar22g01129,evm.model.Smar60g00458,Chr07G027980.1,Chr12G037230.1,Chr04G028980.1,Chr01G004780.1
Et_4A_033851.mRNA1,.,evm.model.Smar04g00110,evm.model.Smar22g01130,.,Chr07G027990.1,Chr12G037220.1,Chr04G028990.1,Chr01G004770.1
Et_4A_031895.mRNA1,.,.,.,.,.,.,.,.
Et_4A_031896.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033852.mRNA1,.,.,.,.,.,.,.,Chr01G004760.1
Et_4A_033862.mRNA1,.,evm.model.Smar04g00112,.,.,.,Chr12G037200.1,.,Chr01G004750.1
Et_4A_033853.mRNA1,evm.model.Smar19g00415,evm.model.Smar04g00113,evm.model.Smar22g01132,evm.model.Smar60g00451,Chr07G028010.1,Chr12G037190.1,Chr04G029000.1,Chr01G004740.1
Et_4A_033854.mRNA1,evm.model.Smar19g00414,evm.model.Smar04g00114,.,.,.,Chr12G037170.1,Chr04G029010.1,Chr01G004730.1
Et_4A_033855.mRNA1,evm.model.Smar19g00413,evm.model.Smar04g00116,evm.model.Smar22g01133,.,Chr07G028020.1,Chr12G037160.1,Chr04G029020.1,Chr01G004720.1
Et_4A_035518.mRNA1,.,evm.model.Smar04g00118,.,.,.,Chr12G037140.1,.,Chr01G004690.1
Et_4A_033856.mRNA1,.,evm.model.Smar04g00121,.,evm.model.Smar60g00447,.,Chr12G037130.1,.,Chr01G004680.1
Et_4A_032268.mRNA1,.,.,evm.model.Smar22g01136,.,Chr07G028040.1,.,Chr04G029050.1,.
Et_4A_033857.mRNA1,evm.model.Smar19g00408,evm.model.Smar04g00122,evm.model.Smar22g01137,evm.model.Smar60g00446,Chr07G028050.1,Chr12G037120.1,Chr04G029060.1,Chr01G004670.1
Et_4A_035519.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035520.mRNA1,.,evm.model.Smar04g00124,.,evm.model.Smar60g00445,.,Chr12G037110.1,.,.
Et_4A_033860.mRNA1,evm.model.Smar19g00407,evm.model.Smar04g00125,evm.model.Smar22g01138,evm.model.Smar60g00443,Chr07G028060.1,Chr12G037100.1,Chr04G029070.1,.
Et_4A_033858.mRNA1,.,.,.,.,.,Chr12G037080.1,.,Chr01G004660.1
Et_4A_033859.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033869.mRNA1,.,evm.model.Smar04g00129,.,.,.,Chr12G037060.1,.,Chr01G004650.1
Et_4A_033870.mRNA1,evm.model.Smar19g00406,.,.,evm.model.Smar60g00441,Chr07G028070.1,Chr12G037050.1,Chr04G029080.1,Chr01G004640.1
Et_4A_033863.mRNA1,evm.model.Smar19g00405,evm.model.Smar04g00130,evm.model.Smar22g01139,evm.model.Smar60g00440,Chr07G028080.1,Chr12G037040.1,Chr04G029090.1,Chr01G004630.1
Et_4A_033871.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033872.mRNA1,.,evm.model.Smar04g00131,.,evm.model.Smar60g00439,Chr07G028090.1,Chr12G037030.1,Chr04G029100.1,Chr01G004620.1
Et_4A_033873.mRNA1,evm.model.Smar19g00403,.,.,.,Chr07G028100.1,.,.,.
Et_4A_033874.mRNA1,evm.model.Smar19g00402,evm.model.Smar04g00132,evm.model.Smar22g01143,evm.model.Smar60g00438,Chr07G028110.1,Chr12G037020.1,Chr04G029120.1,Chr01G004600.1
Et_4A_033875.mRNA1,evm.model.Smar19g00400,evm.model.Smar04g00133,evm.model.Smar22g01144,.,.,Chr12G037010.1,Chr04G029130.1,.
